autor;title;path;liczba_wersow;avg_dlugosc_wersu;rhymes_type;epoka
Dante_Alighieri;Boska_komedia__Piekło__Pieśń_XXXII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Piekło__Pieśń_XXXII.txt;190;29.810526315789474;ABAB;
Dante_Alighieri;Boska_komedia__Piekło__Pieśń_XXXIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Piekło__Pieśń_XXXIII.txt;214;29.69626168224299;ABAB;
Dante_Alighieri;Boska_komedia__Piekło__Pieśń_XXXIV.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Piekło__Pieśń_XXXIV.txt;190;29.63157894736842;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_I.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_I.txt;193;28.66839378238342;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_II.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_II.txt;202;28.76732673267327;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_III.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_III.txt;178;28.65730337078652;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_IV.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_IV.txt;194;28.77319587628866;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_IX.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_IX.txt;194;28.74742268041237;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_V.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_V.txt;190;28.857894736842105;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_VI.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_VI.txt;194;29.170103092783506;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_VII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_VII.txt;202;28.386138613861387;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_VIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_VIII.txt;200;29.345;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_X.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_X.txt;202;28.93069306930693;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XI.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XI.txt;190;28.83684210526316;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XII.txt;198;28.025252525252526;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XIII.txt;194;28.2680412371134;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XIV.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XIV.txt;190;29.210526315789473;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XIX.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XIX.txt;202;29.044554455445546;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XV.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XV.txt;202;28.39108910891089;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XVI.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XVI.txt;210;28.904761904761905;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XVII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XVII.txt;194;28.891752577319586;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XVIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XVIII.txt;186;29.091397849462364;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XX.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XX.txt;202;29.386138613861387;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXI.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXI.txt;194;29.809278350515463;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXII.txt;210;28.866666666666667;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXIII.txt;190;28.99473684210526;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXIV.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXIV.txt;210;28.62857142857143;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXIX.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXIX.txt;198;28.803030303030305;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXV.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXV.txt;188;29.111702127659573;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXVI.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXVI.txt;194;29.195876288659793;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXVII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXVII.txt;202;29.559405940594058;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXVIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXVIII.txt;190;29.38421052631579;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXX.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXX.txt;200;29.3;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXXI.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXXI.txt;194;28.88144329896907;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXXII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXXII.txt;206;28.49514563106796;ABAB;
Dante_Alighieri;Boska_komedia__Raj__Pieśń_XXXIII.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Boska_komedia__Raj__Pieśń_XXXIII.txt;198;29.005050505050505;ABAB;
Dante_Alighieri;Gdy_płacze_Amor_płaczcie_kochankowie.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Gdy_płacze_Amor_płaczcie_kochankowie.txt;18;30.11111111111111;ABBA;
Dante_Alighieri;Jakiż_to_piękny_widok_i_jaki_uroczy....txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Jakiż_to_piękny_widok_i_jaki_uroczy....txt;15;38.53333333333333;ABBA;
Dante_Alighieri;Ma_pani_Miłość_w_oczach_uwięziła.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Ma_pani_Miłość_w_oczach_uwięziła.txt;18;28.72222222222222;ABBA;
Dante_Alighieri;Pielgrzymi_którzy_idziecie_skupieni....txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Pielgrzymi_którzy_idziecie_skupieni....txt;18;29.77777777777778;;
Dante_Alighieri;Wszystkie_me_myśli_o_miłości_prawią.txt;E:\DeepArt Scalanie\FINAL\Dante_Alighieri\Wszystkie_me_myśli_o_miłości_prawią.txt;18;30.11111111111111;ABBA;
Denise_Levertov;Kobieta_spotyka_dawnego_kochanka.txt;E:\DeepArt Scalanie\FINAL\Denise_Levertov\Kobieta_spotyka_dawnego_kochanka.txt;14;32.42857142857143;;
Denise_Levertov;Lutowy_wieczór_w_Nowym_Jorku.txt;E:\DeepArt Scalanie\FINAL\Denise_Levertov\Lutowy_wieczór_w_Nowym_Jorku.txt;26;36.80769230769231;ABAB;
Denise_Levertov;Niedzielne_popołudnie.txt;E:\DeepArt Scalanie\FINAL\Denise_Levertov\Niedzielne_popołudnie.txt;18;27.333333333333332;;
Denise_Levertov;Poeta_i_czytelnik.txt;E:\DeepArt Scalanie\FINAL\Denise_Levertov\Poeta_i_czytelnik.txt;42;31.19047619047619;ABAB;
Denise_Levertov;Służąca_z_Emaus.txt;E:\DeepArt Scalanie\FINAL\Denise_Levertov\Służąca_z_Emaus.txt;29;25.75862068965517;;
Denise_Levertov;Życie.txt;E:\DeepArt Scalanie\FINAL\Denise_Levertov\Życie.txt;21;18.428571428571427;;
Dionizy_Henkiel;Widzenia_(Fragment).txt;E:\DeepArt Scalanie\FINAL\Dionizy_Henkiel\Widzenia_(Fragment).txt;171;30.36842105263158;ABAB;
Dominik_Lisiecki;Jesień_(Lamartine,_przeł._Lisiecki,_1882).txt;E:\DeepArt Scalanie\FINAL\Dominik_Lisiecki\Jesień_(Lamartine,_przeł._Lisiecki,_1882).txt;33;41.39393939393939;AABB;
Dominik_Rudnicki;Nad_wszelką_dobroć_dobrotliwszy_Panie.txt;E:\DeepArt Scalanie\FINAL\Dominik_Rudnicki\Nad_wszelką_dobroć_dobrotliwszy_Panie.txt;28;33.32142857142857;AABB;Barok
Dominik_Rudnicki;Pieśń_postna_nabożna_o_Koronie_Polskiej.txt;E:\DeepArt Scalanie\FINAL\Dominik_Rudnicki\Pieśń_postna_nabożna_o_Koronie_Polskiej.txt;80;32.0625;AABB;Barok
Dominik_Rudnicki;Życie_ludzkie_upływające_w_tejże_materyi.txt;E:\DeepArt Scalanie\FINAL\Dominik_Rudnicki\Życie_ludzkie_upływające_w_tejże_materyi.txt;91;26.64835164835165;AABB;Barok
Dr._Ney;Czegóż_ciągle_w_mieście_siedzieć.txt;E:\DeepArt Scalanie\FINAL\Dr._Ney\Czegóż_ciągle_w_mieście_siedzieć.txt;25;24.48;AABB;
Edgar_Allan_Poe;Ballada_ślubna.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Ballada_ślubna.txt;44;28.113636363636363;ABAB;
Edgar_Allan_Poe;Beczka_Amontillada.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Beczka_Amontillada.txt;96;141.5625;ABAB;
Edgar_Allan_Poe;Czerw_Zwycięzca.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Czerw_Zwycięzca.txt;47;25.23404255319149;ABAB;
Edgar_Allan_Poe;Do_Matki.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Do_Matki.txt;19;33.36842105263158;ABBA;
Edgar_Allan_Poe;Do_wiedzy.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Do_wiedzy.txt;19;34.78947368421053;ABAB;
Edgar_Allan_Poe;Hymn.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Hymn.txt;13;32.0;AABB;
Edgar_Allan_Poe;Izrafel.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Izrafel.txt;78;24.55128205128205;ABAB;
Edgar_Allan_Poe;Kraina_snu.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Kraina_snu.txt;75;26.333333333333332;AABB;
Edgar_Allan_Poe;Kruk.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Kruk.txt;125;44.688;ABAB;
Edgar_Allan_Poe;Od_Lat_Najmłodszych.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Od_Lat_Najmłodszych.txt;24;29.375;AABB;
Edgar_Allan_Poe;Sen_we_śnie.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Sen_we_śnie.txt;27;25.77777777777778;;
Edgar_Allan_Poe;Serenade.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Serenade.txt;26;33.65384615384615;AABB;
Edgar_Allan_Poe;Szczęśliwych_Chwil_Szczęśliwych_dni.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Szczęśliwych_Chwil_Szczęśliwych_dni.txt;31;21.64516129032258;ABAB;
Edgar_Allan_Poe;Tej_co_w_raju.txt;E:\DeepArt Scalanie\FINAL\Edgar_Allan_Poe\Tej_co_w_raju.txt;45;27.88888888888889;ABAB;
Edmund_Bieder;A_kiedy_z_drzew....txt;E:\DeepArt Scalanie\FINAL\Edmund_Bieder\A_kiedy_z_drzew....txt;21;27.61904761904762;ABAB;
Edmund_Bieder;Chciałbym_przy_tobie_być.txt;E:\DeepArt Scalanie\FINAL\Edmund_Bieder\Chciałbym_przy_tobie_być.txt;25;23.48;AABB;
Edmund_Bieder;Gwiazdy_płaczą.txt;E:\DeepArt Scalanie\FINAL\Edmund_Bieder\Gwiazdy_płaczą.txt;17;43.94117647058823;ABAB;
Edmund_Bieder;Wizya_(Bieder,_1898).txt;E:\DeepArt Scalanie\FINAL\Edmund_Bieder\Wizya_(Bieder,_1898).txt;14;33.857142857142854;ABAB;
Edmund_Bogdanowicz;Apostrofa_(Bożydar,_1893).txt;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\Apostrofa_(Bożydar,_1893).txt;36;36.44444444444444;ABAB;
Edmund_Bogdanowicz;Boże_coś_Polsce....txt;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\Boże_coś_Polsce....txt;25;36.8;ABAB;
Edmund_Bogdanowicz;Nastrój_(Bożydar).txt;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\Nastrój_(Bożydar).txt;32;19.46875;;
Edmund_Bogdanowicz;Nastrój_(Bożydar,_1908).txt;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\Nastrój_(Bożydar,_1908).txt;33;19.333333333333332;ABAB;
Edmund_Bogdanowicz;Sępie_gniazdo.txt;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\Sępie_gniazdo.txt;7;25.714285714285715;;
Edmund_Bogdanowicz;W_lesie_(Bożydar,_1893).txt;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\W_lesie_(Bożydar,_1893).txt;32;28.34375;ABAB;
Edmund_Bogdanowicz;Z_cyklu;E:\DeepArt Scalanie\FINAL\Edmund_Bogdanowicz\Z_cyklu;1;0.0;Balagan;
Edmund_Chojecki;Wycinek_z_dawno_zapomnianej_powieści.txt;E:\DeepArt Scalanie\FINAL\Edmund_Chojecki\Wycinek_z_dawno_zapomnianej_powieści.txt;35;23.314285714285713;ABAB;
Edmund_Krzymuski;Smutna_powieść.txt;E:\DeepArt Scalanie\FINAL\Edmund_Krzymuski\Smutna_powieść.txt;33;24.12121212121212;ABAB;
Edmund_Wasilewski;Jagiellonowie Dzwon_Zygmunt.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Jagiellonowie Dzwon_Zygmunt.txt;37;33.75675675675676;ABAB;Romantyzm
Edmund_Wasilewski;Katedra_na_Wawelu.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Katedra_na_Wawelu.txt;84;27.44047619047619;ABAB;Romantyzm
Edmund_Wasilewski;Kocierz.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Kocierz.txt;14;44.285714285714285;ABBA;Romantyzm
Edmund_Wasilewski;Krakowiaki_(Wasilewski).txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Krakowiaki_(Wasilewski).txt;36;33.638888888888886;AABB;Romantyzm
Edmund_Wasilewski;Krakowiak_(Wasilewski).txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Krakowiak_(Wasilewski).txt;37;20.64864864864865;ABAB;Romantyzm
Edmund_Wasilewski;Krakowiak_«Płynie_Wisła».txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Krakowiak_«Płynie_Wisła».txt;14;21.857142857142858;ABAB;Romantyzm
Edmund_Wasilewski;Marzenia_w_Tatrach.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Marzenia_w_Tatrach.txt;52;37.96153846153846;ABBA;Romantyzm
Edmund_Wasilewski;Młodzieńcze_biedny_młodzieńcze.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Młodzieńcze_biedny_młodzieńcze.txt;41;26.536585365853657;ABBA;Romantyzm
Edmund_Wasilewski;Nad_moją_kołyską.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Nad_moją_kołyską.txt;20;18.85;ABAB;Romantyzm
Edmund_Wasilewski;Napis_w_Ojcowie.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Napis_w_Ojcowie.txt;27;27.59259259259259;;Romantyzm
Edmund_Wasilewski;Na_Wawel.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Na_Wawel.txt;25;19.64;ABAB;Romantyzm
Edmund_Wasilewski;Wesoło_żeglujmy,_wesoło!.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Wesoło_żeglujmy,_wesoło!.txt;38;26.0;;Romantyzm
Edmund_Wasilewski;Widok_Babiej_Góry.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Widok_Babiej_Góry.txt;20;43.6;AABB;Romantyzm
Edmund_Wasilewski;Zgasły_dla_nas_nadziei_promienie....txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Zgasły_dla_nas_nadziei_promienie....txt;24;32.75;ABAB;Romantyzm
Edmund_Wasilewski;Łódko_moja,_łódko.txt;E:\DeepArt Scalanie\FINAL\Edmund_Wasilewski\Łódko_moja,_łódko.txt;33;38.333333333333336;AABB;Romantyzm
Edward_Boyé;Fantazja_wiosenna.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Fantazja_wiosenna.txt;88;42.35227272727273;ABBA;
Edward_Boyé;Gabrjel_Luna Przedmowa_tłumacza.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Gabrjel_Luna Przedmowa_tłumacza.txt;62;590.3709677419355;;
Edward_Boyé;Gabrjel_Luna.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Gabrjel_Luna.txt;1;0.0;Balagan;
Edward_Boyé;Jarzębiny.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Jarzębiny.txt;176;43.98295454545455;ABBA;
Edward_Boyé;Jezioro_(Boyé,_1921).txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Jezioro_(Boyé,_1921).txt;16;24.4375;;
Edward_Boyé;Krzew_róż.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Krzew_róż.txt;70;36.6;;
Edward_Boyé;Krzyk_(Boyé,_1921).txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Krzyk_(Boyé,_1921).txt;65;25.323076923076922;ABAB;
Edward_Boyé;Książki_dziecinne.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Książki_dziecinne.txt;4;32.5;;
Edward_Boyé;Laus_feminae.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Laus_feminae.txt;93;38.333333333333336;ABAB;
Edward_Boyé;Mgła_(Unamuno).txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Mgła_(Unamuno).txt;1;0.0;Balagan;
Edward_Boyé;Na_szynach.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Na_szynach.txt;56;46.5;AABB;
Edward_Boyé;Nenufary.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Nenufary.txt;8;36.875;AABB;
Edward_Boyé;Poezjo,_która_stajesz_przy_urnie_popiołu....txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Poezjo,_która_stajesz_przy_urnie_popiołu....txt;40;43.85;ABBA;
Edward_Boyé;Potok_górski.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Potok_górski.txt;35;36.17142857142857;;
Edward_Boyé;Przedwiośnie_(Boyé,_1921).txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Przedwiośnie_(Boyé,_1921).txt;37;26.324324324324323;ABAB;
Edward_Boyé;Przed_życiem.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Przed_życiem.txt;34;33.029411764705884;ABAB;
Edward_Boyé;Przedśpiew.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Przedśpiew.txt;24;36.416666666666664;ABAB;
Edward_Boyé;Rybak_(Boyé,_1921).txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Rybak_(Boyé,_1921).txt;16;24.5625;ABAB;
Edward_Boyé;Rzeźbiarz_(Boyé,_1921).txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Rzeźbiarz_(Boyé,_1921).txt;32;37.25;ABBA;
Edward_Boyé;Sandał_skrzydlaty.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Sandał_skrzydlaty.txt;12;65.75;;
Edward_Boyé;Siewy.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Siewy.txt;14;37.5;ABBA;
Edward_Boyé;Smutek_serca.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Smutek_serca.txt;17;29.941176470588236;ABAB;
Edward_Boyé;Spacer_w_listopadzie.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Spacer_w_listopadzie.txt;40;37.725;ABAB;
Edward_Boyé;Wieczorem,_cichym_wieczorem....txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Wieczorem,_cichym_wieczorem....txt;115;27.191304347826087;ABAB;
Edward_Boyé;Zwycięstwo_Nik.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Zwycięstwo_Nik.txt;77;25.16883116883117;ABAB;
Edward_Boyé;Z_cyklu;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Z_cyklu;1;0.0;Balagan;
Edward_Boyé;Śmigła_aeroplanu.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Śmigła_aeroplanu.txt;91;26.208791208791208;ABAB;
Edward_Boyé;Śpiewam_o_tobie!.txt;E:\DeepArt Scalanie\FINAL\Edward_Boyé\Śpiewam_o_tobie!.txt;15;40.13333333333333;AABB;
Edward_Chłopicki;Noc_majowa_(Musset,_przeł._Chłopicki,_1882).txt;E:\DeepArt Scalanie\FINAL\Edward_Chłopicki\Noc_majowa_(Musset,_przeł._Chłopicki,_1882).txt;165;39.2060606060606;ABAB;
Edward_Chłopicki;Strzechy_ubogich.txt;E:\DeepArt Scalanie\FINAL\Edward_Chłopicki\Strzechy_ubogich.txt;24;36.458333333333336;ABBA;
Edward_Estlin_Cummings;Być_może_po_to_aby_poczuć_jak.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Być_może_po_to_aby_poczuć_jak.txt;20;28.7;;
Edward_Estlin_Cummings;czasami_żyję_dlatego.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\czasami_żyję_dlatego.txt;19;26.42105263157895;;
Edward_Estlin_Cummings;Dotyk_twych_palców.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Dotyk_twych_palców.txt;2;300.0;Balagan;
Edward_Estlin_Cummings;gdy_Ledwie.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\gdy_Ledwie.txt;33;13.969696969696969;ABAB;
Edward_Estlin_Cummings;Jeśli_nie_możesz_jeść....txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Jeśli_nie_możesz_jeść....txt;28;13.821428571428571;;
Edward_Estlin_Cummings;jeśli_szukasz_prawd.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\jeśli_szukasz_prawd.txt;9;9.0;;
Edward_Estlin_Cummings;Jeśli_ty_i_ja_budząc_się.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Jeśli_ty_i_ja_budząc_się.txt;69;8.608695652173912;;
Edward_Estlin_Cummings;Każda_złe_passa_ma_swój_koniec.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Każda_złe_passa_ma_swój_koniec.txt;43;29.74418604651163;;
Edward_Estlin_Cummings;kiedy_się_bogu_spodobało.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\kiedy_się_bogu_spodobało.txt;12;20.666666666666668;ABAB;
Edward_Estlin_Cummings;Kocham_cię_mocniejnajpiękniejsza_jedyna.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Kocham_cię_mocniejnajpiękniejsza_jedyna.txt;36;16.52777777777778;ABBA;
Edward_Estlin_Cummings;Księżyc_się_kryje.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Księżyc_się_kryje.txt;40;7.125;AABB;
Edward_Estlin_Cummings;Kto_wie.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Kto_wie.txt;20;22.2;AABB;
Edward_Estlin_Cummings;Noszę_Twe_serce_z_sobą.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Noszę_Twe_serce_z_sobą.txt;22;29.90909090909091;AABB;
Edward_Estlin_Cummings;O_parę_kroków.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\O_parę_kroków.txt;16;8.5;ABBA;
Edward_Estlin_Cummings;za_piątym_razem.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\za_piątym_razem.txt;24;18.583333333333332;;
Edward_Estlin_Cummings;zgłębij_marzenia.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\zgłębij_marzenia.txt;17;22.88235294117647;;
Edward_Estlin_Cummings;Śmierć_jest.txt;E:\DeepArt Scalanie\FINAL\Edward_Estlin_Cummings\Śmierć_jest.txt;29;20.75862068965517;;
Edward_Leszczyński;Wieczorem_(Leszczyński).txt;E:\DeepArt Scalanie\FINAL\Edward_Leszczyński\Wieczorem_(Leszczyński).txt;18;16.5;ABBA;Oświecenie
Edward_Pasewicz;Senne_saneczki.txt;E:\DeepArt Scalanie\FINAL\Edward_Pasewicz\Senne_saneczki.txt;23;34.04347826086956;ABAB;
Edward_Porębowicz;Ballady_ludowe_Europy_zachodniej_i_południowej.txt;E:\DeepArt Scalanie\FINAL\Edward_Porębowicz\Ballady_ludowe_Europy_zachodniej_i_południowej.txt;469;32.317697228144986;ABBA;
Edward_Porębowicz;Boska_komedja_(Dante,_1909).txt;E:\DeepArt Scalanie\FINAL\Edward_Porębowicz\Boska_komedja_(Dante,_1909).txt;1;247.0;Balagan;
Edward_Porębowicz;Cansó_catalana.txt;E:\DeepArt Scalanie\FINAL\Edward_Porębowicz\Cansó_catalana.txt;8;45.25;AABB;
Edward_Porębowicz;Canzuna_siciliana.txt;E:\DeepArt Scalanie\FINAL\Edward_Porębowicz\Canzuna_siciliana.txt;8;41.0;ABAB;
